"filename", "language", "YAML", "JSON", "Markdown", "TypeScript", "HTML", "Gradle", "Java Properties", "JavaScript", "JSON with Comments", "TypeScript JSX", "Batch", "Perl", "CSS", "MS SQL", "Python", "Rust", "XML", "Java", "Shell Script", "Docker", "pip requirements", "comment", "blank", "total"
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Icon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\IconPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 264
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\ImageLightbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 84
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\KeyboardShortcutsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 111
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\LoadingStates.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 96
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\MarkdownRenderer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 39, 287
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 151
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\MusicScrubber.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 97
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\PerfOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 100
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\RoleBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 51
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\RoleColorPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 92
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\SelectDropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 243
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\ServerTags.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 101
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 90
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 104
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\UserBadges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 167
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\VirtualScroll.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 79
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\index.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\utils\VersionCheck.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 80
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\voice\VoiceControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 125
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\config\api.ts", "TypeScript", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 204
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\config\endpoints.ts", "TypeScript", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 111
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\useCDN.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 29
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\useKeyboardShortcuts.ts", "TypeScript", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 146
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\usePerformance.ts", "TypeScript", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35, 160
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\useTypingIndicator.ts", "TypeScript", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 70
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\hooks\useWebRTC.ts", "TypeScript", 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 39, 272
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\lib\api.ts", "TypeScript", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 185
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\lib\beaconSdk.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\lib\cn.ts", "TypeScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\lib\firebase.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\ar.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\de.json", "JSON", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\en.json", "JSON", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\es.json", "JSON", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\fil.json", "JSON", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\fr.json", "JSON", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\hi.json", "JSON", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\id.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\it.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\ja.json", "JSON", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\ko.json", "JSON", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\nl.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\pl.json", "JSON", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 72
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\pt.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\ru.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\sv.json", "JSON", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 72
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\th.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\tr.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\vi.json", "JSON", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\locales\zh.json", "JSON", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\AboutUs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\AdminDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 153
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\AppDirectory.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 134
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\BeaconPlusStore.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 566
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\CommunityHub.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\Contact.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 58
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\DeveloperPortal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39, 461
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\Discovery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\InvitePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 212
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\LandingPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 151
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 323
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\MessagingHome.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38, 476
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\MobileSplash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\PartnerPortal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\ResetPassword.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 113
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\SafetyHub.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\ServerSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 62, 1015
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\Updates.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 107
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\UserProfile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 56
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\VerificationPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 165
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\VoiceChannel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 59, 679
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\APIReference.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 125
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\BotCommands.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 190
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\DocsHome.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 146
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\GatewayDocs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 124
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\GettingStarted.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 127
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\Mission.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 70
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\docs\SDKTutorial.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 138
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\index.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\legal\License.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 91
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\legal\Privacy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 68
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\legal\TOS.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\pages\legal\Terms.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 68
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\ActivitySyncService.ts", "TypeScript", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 100
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\apiClient.ts", "TypeScript", 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 92, 481
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\cryptoService.ts", "TypeScript", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 103
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\fileUpload.ts", "TypeScript", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42, 284
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\fileUploadService.ts", "TypeScript", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 88
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\giphy.ts", "TypeScript", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 145
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\index.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\musicMetadata.ts", "TypeScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 61
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\notificationSounds.ts", "TypeScript", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 132
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\screenShare.ts", "TypeScript", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 73
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\tenor.ts", "TypeScript", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 126
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\services\voiceManager.ts", "TypeScript", 0, 0, 0, 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 110, 695
